"      时间	    开盘	    最高	    最低	    收盘	         成交量	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	   MA.MA5   	   MA.MA6   	   MA.MA7   	   MA.MA8   	"

" 2019/04/17	   6.183	   6.243	   6.143	   6.193	      235493824	           	       0.00	 2354938.25	 2551956.50	 2574102.25	      0.156	      0.185	     -0.058	4080.720	4106.620	4057.500	4087.240	      180367117	           	           	           	           	           	           	           	           	"
" 2019/04/18	   6.192	   6.219	   6.152	   6.172	      143048320	           	       0.00	 1430483.25	 2363355.00	 2470479.50	      0.148	      0.177	     -0.059	4085.110	4094.050	4056.240	4072.080	      146562123	           	           	           	           	           	           	           	           	"
" 2019/04/19	   6.163	   6.228	   6.097	   6.225	      197516080	           	       0.00	 1975160.75	 2372083.50	 2426577.25	      0.144	      0.171	     -0.054	4076.300	4120.640	4046.200	4120.610	      150794910	           	           	           	           	           	           	           	           	"
" 2019/04/22	   6.225	   6.225	   6.103	   6.123	      169462016	           	       0.00	 1694620.13	 2132390.50	 2264263.50	      0.131	      0.163	     -0.063	4125.970	4126.090	4015.480	4025.610	      189353745	           	           	           	           	           	           	           	           	"
" 2019/04/23	   6.108	   6.119	   5.998	   6.008	      183496768	           	       0.00	 1834967.63	 1858034.00	 2206864.50	      0.111	      0.152	     -0.084	4021.630	4061.090	4005.280	4019.010	      155611650	           	           	           	           	           	           	           	           	"
" 2019/04/24	   6.014	   6.085	   5.954	   6.067	      288996608	           	       0.00	 2889966.00	 1965039.38	 2258497.75	      0.098	      0.142	     -0.087	4033.630	4044.340	3967.810	4030.090	      145498695	           	           	           	           	           	           	           	           	"
" 2019/04/25	   6.037	   6.053	   5.846	   5.851	      255666576	           	       0.00	 2556665.75	 2190276.25	 2276815.50	      0.070	      0.127	     -0.115	4013.600	4022.560	3938.330	3941.820	      159722071	           	           	           	           	           	           	           	           	"
" 2019/04/26	   5.848	   5.882	   5.795	   5.797	      276571744	           	       0.00	 2765717.50	 2348387.50	 2360235.50	      0.042	      0.110	     -0.136	3921.890	3943.830	3887.250	3889.280	      142008068	           	           	           	           	           	           	           	           	"
" 2019/04/29	   5.800	   5.810	   5.625	   5.654	      503165920	           	       0.00	 5031659.00	 3015795.25	 2574092.75	      0.009	      0.090	     -0.162	3896.580	3953.230	3875.450	3900.330	      153870927	           	           	           	           	           	           	           	           	"
" 2019/04/30	   5.637	   5.731	   5.621	   5.672	      323936096	           	       0.00	 3239361.00	 3296674.00	 2577354.00	     -0.016	      0.069	     -0.169	3887.180	3923.110	3885.150	3913.210	      116233376	           	           	           	           	           	           	           	           	"
" 2019/05/06	   5.451	   5.500	   5.211	   5.254	      654542208	           	       0.00	 6545422.00	 4027765.25	 2996402.50	     -0.068	      0.041	     -0.219	3775.080	3791.610	3647.140	3684.620	      197472882	           	           	           	           	           	           	           	           	"
" 2019/05/07	   5.308	   5.340	   5.231	   5.300	      398092448	           	       0.00	 3980924.50	 4312617.00	 3251446.50	     -0.105	      0.012	     -0.234	3702.270	3738.180	3671.830	3720.670	      132847654	           	           	           	           	           	           	           	           	"
